SubjektUri,SubjektDe,SubjektEn,SubjektAltDe,SubjektAltEn,SubjektTyp ,Relation,Objekt,SeiteRelation,RestrictionOnProperty,RestrictionObject,RestrictionType,Definition,SeiteDefinition,Kapitel,Kommentar
Produktmanager,Produktmanager,"Product Manager, Application Consultant, IT-Referent, IT Coordinator, Anwendungsbetreuer",,,Role,,,,,,,"Produktmanager sind Aufgabenträger für die Aufgabe, Fragen der Fachbereiche in Bezug auf Produktinhalte, Kostenbestandteile, Verrechnungspreise, aber auch Technologien und Weiterentwicklungen der IT-Produkte zu beantworten und auftretende Probleme zu lösen.",38,STELL,
Produktmanager,Produktmanager,,,,Role,rdfs:subClassOf,Stellenbild,,,,,,38,STELL,
Produktmanager,Produktmanager,,,,Role,,,,meta:isResponsibleForFunction,Produktmanagement,someValuesFrom,,38,STELL,
Produktqualitaet,Produktqualität,,,,EntityType,rdfs:subClassOf,Wettbewerbsfaktor,,,,,,96,,
Profildiagramm,Profildiagramm,profile diagram,,,EntityType,,,,,,,"grafische Darstellung der Zielerträge mehrerer Objekte
zu mehreren Zielkriterien.",91,,
Profildiagramm,Profildiagramm,,,,EntityType,rdfs:subClassOf,Darstellungsmittel,,,,,,97,,
Projekt,Projekt,Project,,,EntityType,,,,,,,,31,STELL,
Projekt,Projekt,Project,,,EntityType,,,,,,,"Projekt wird dabei als zielgerichtetes, klar definiertes, zeitlich begrenztes, durch Größe, Bedeutung, Komplexität, Neuartigkeit, Einmaligkeit, Kosten und Risiko gekennzeichnetes Vorhaben verstanden (vgl. DIN 69901).",32,STELL,
Projektcontrolling,Projektcontrolling,Project Controlling,,,Function,,,,,,,,38,STELL,
Projektgruppe,Projektgruppe,,,,Role,,,,meta:isInvolvedIn,ItProjekt,someValuesFrom,,manuell hinzugefügt,,
Projektleiter,Projektleiter,,,,Role,,,,meta:isResponsibleForFunction,LeitungsaufgabederInformationsinfrastruktur,someValuesFrom,,44,,
Projektleitung,Projektleitung,,,,Role,rdfs:subClassOf,Stellenbild,,,,,,32,STELL,
Projektmanagement,Projektmanagement,,,,Function,,,,,,,,38,STELL,
Projektmanager,Projektmanager,"Project Manager, Projektleiter, Projektkoordinator",,,Role,rdfs:subClassOf,Stellenbild,,,,,"Projektmanager (Projektleiter bzw. Projektkoordinator) sind Aufgabenträger für die Aufgabe, IT-Projekte den vorgegebenen Planungszielen entsprechend zu gestalten und abzuwickeln, wobei Kompetenz und Verantwortung im Wesentlichen durch die Projektorganisation und das Projektcontrolling bestimmt werden.",38,STELL,
Projektmanager,Projektmanager,,,,Role,,,,meta:isResponsibleForFunction,Projektmanagement,someValuesFrom,,38,STELL,
Projektmanager,Projektmanager,,,,Role,,,,meta:isAssociatedWith,Projektorganisation,someValuesFrom,,38,STELL,
Projektmanager,Projektmanager,,,,Role,,,,meta:isAssociatedWith,Projektcontrolling,someValuesFrom,,38,STELL,
Projektmanager,Projektmanager,,,,Role,,,,meta:isResponsibleForEntityType,Projekt,someValuesFrom,,38,STELL,
Projektorganisation,Projektorganisation,Project Organization,,,EntityType,,,,meta:isAssociatedWith,Projekt,someValuesFrom,"Art und Weise, in der die Projektleitung eine Projektgruppe führt und die projektbezogenen Aufgaben in den am Projekt beteiligten Unternehmensbereichen beeinflussen kann.",31,STELL,
Prozessdenken,Prozessdenken,Process Orientation,,,EntityType,,,,,,,"Prozessdenken heißt, dass das Managementhandeln darauf ausgerichtet ist, Prozesse statt Funktionen zu gestalten und die Verbessemng der Geschäftsprozesse Mittelpunkt aller Gestaltungsmaßnahmen ist.",21,ERMOD,
Prozessdenken,Prozessdenken,,,,EntityType,,,,meta:isAssociatedWith,Geschaeftsprozess,someValuesFrom,,21,ERMOD,
Prozessqualitaet,Prozessqualität,,,,EntityType,rdfs:subClassOf,Wettbewerbsfaktor,,,,,,96,,
Qualitaetsdenken,Qualitätsdenken,Quality Awareness,,,EntityType,,,,,,,"Qualitätsdenken heißt, dass das Managementhandeln darauf ausgerichtet ist, die Informationsversorgung in inhaltlicher, zeitlicher und örtlicher Hinsicht kontinuierlich zu verbessern (""die richtige Information zum richtigen Zeitpunkt am richtigen Ort"").",21,ERMOD,
Qualitaetsmanagement,Qualitätsmanagement,Quality Management,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,,58,GOVER,
Qualitaetsmanagement,Qualitätsmanagement,,,,Function,,,,meta:uses,Qualitaetsmanagementsystem,someValuesFrom,,154;manuell hinzugefügt,,
RACI,RACI ,"Responsible, Accountable, Consulted and Informed",,,EntityType,,,,meta:isAssociatedWith,ItGovernance,someValuesFrom,"Responsible, Accountable, Consulted and Informed; Kurzbezeichnung von Rollen im Zusammenhang mit IT-Governance-Aufgaben.",55,GOVER,
RACI,RACI ,,,,EntityType,,,,meta:isAssociatedWith,Rolle,someValuesFrom,,55,GOVER,
RACIDiagramm,RACI-Diagramm,RACI Diagram,,,EntityType,,,,,,,"RACI-Diagramme zeigen für jede Aktivität, wer für die Ausführung zuständig ist (responsible), wer rechenschaftspflichtig ist (accountable), wer um Rat gefragt werden kann (consulted) und wer über die Ergebnisse der Aktivität zu informieren ist (informed).",59,GOVER,
RaeumlicheInfrastruktur,Räumliche Infrastruktur,Physical Infrastructure,,,EntityType,,,,,,,bspw. Standorte und Architektur von Rechenzentren,19,ERMOD,
Rahmenbedingung,Rahmenbedingung,,,,EntityType,,,,meta:isDecomposedIn,technischeRahmenbedingung,someValuesFrom,,44,,
Rahmenbedingung,Rahmenbedingung,,,,EntityType,,,,meta:isDecomposedIn,fachlicheRahmenbedingung,someValuesFrom,,44,,
Rahmenbedingung,Rahmenbedingung,,,,EntityType,,,,meta:isDecomposedIn,oekonomischeRahmenbedingung,someValuesFrom,,44,,
Rationalisierung,Rationalisierung,Rationalization,,,Function,,,,meta:uses,Ziel,someValuesFrom,"Vorgehensweise, ein System so zu gestalten, dass es gesetzten Zielen besser entspricht (von lat. ratio = Vernunft).",17,ERMOD,
Realisierbarkeit,Realisierbarkeit,"Durchführbarkeit, Machbarkeit",,,EntityType,,,,,,,"Realisierbarkeit heißt, dass bei Verfolgung der Ziele die für die Zielerreichung erforderlichen Ressourcen zur Verfügung stehen.",105,,
Realisierungsstrategie,Realisierungsstrategie,realization strategy,,,EntityType,,,,,,,"Strategie, die den Weg von Istzustand zum angestrebten Sollzustand beschreibt.",113,,
Realisierungsstrategie,Realisierungsstrategie,,,,EntityType,rdfs:subClassOf,Strategie,,,,,,113,,
RechtlicheLeitlinie,Rechtliche Leitlinie,,,,EntityType,,,,,,,"Die rechtlichen Leitlinien, die sich aus einschlägigen rechtsnormen und der rechtssprechung ergeben (z.B. Datenschutzrecht, Urheberrecht, Vertragsrecht, Basel 2, KonTraG), legen die rechtlichen Rahmenbedingungen der IT-Strategie fest.",115,,
ReduktionKomplexitaet,Reduktion der Komplexität,,,,EntityType,rdfs:subClassOf,Gestaltungsziel,51,,,,,,,
ReduzierungoertlicherundzeitlicherSchranken,Reduzierung örtlicher und zeitlicher Schranken,,,,EntityType,rdfs:subClassOf,Potenzialfaktor,,,,,,99,,
Referenzmodell,Referenzmodell,Reference Model,,,EntityType,rdfs:subClassOf,Modell,,,,,"eine zweckorientierte Spezifikation des generellen Modellbegriffs, die als Vorlage für das Gestalten von Artefakten dient",17,ERMOD,
Referenzmodell,Referenzmodell,,,,EntityType,,,,,,,"Referenzmodelle sind Entwurfsmuster, die als idealtypisch für die Klasse der zu modellierenden
Phänomene angesehen werden. Mit anderen Worten handelt es sich um generische
Rahmenwerke (Frameworks), die an spezifische Situationen angepasst werden.",29,ERMOD,
Referenzmodell,Referenzmodell,,,,EntityType,rdfs:subClassOf,Entwurfsmuster,,,,,,29,ERMOD,
Reifegradmodell,Reifegradmodell,Capability Maturity Model,,,EntityType,rdfs:subClassOf,Modell,,,,,Reifegradmodelle (vgl. Lerneinheit MEQUA) dienen zur Bestimmung der Reife einer Aufgabe und geben Hinweise für deren Weiterentwicklung.,59,GOVER,
Reliability,Reliability,,,,EntityType,rdfs:subClassOf,COBITInformationCriterion,,,,,"Informationen werden in geeigneter Weise bereitgestellt, damit Führungskräfte das Unternehmen steuern und ihre gesetzlich geforderte oder vertraglich vereinbarte Verantwortung wahrnehmen können.",61,GOVER,Zuverlässigkeit
Rentabilitaet,Rentabilität,,,,EntityType,rdfs:subClassOf,quantitativefinanzielleMetrik,,,,,,95,,
,,,,,,,,,,,,,,,
Ressource,Ressource,Resource,,,EntityType,,,,,,,,57,GOVER,
Ressourcenmanagement,Ressourcenmanagement,Resource Management,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,"Vorhandene Ressourcen (z. B. Informationssysteme, Infrastruktur, Wissen) sollen effizient eingesetzt werden.",57,GOVER,
Ressourcenmanagement,Ressourcenmanagement,,,,Function,,,,meta:uses,Ressource,someValuesFrom,,57,GOVER,
RessourcesConductPerformanceHypothese,Ressources-Conduct-Performance-Hypothese,,,,EntityType,,,,,,,"Die  Ressources-Conduct-Performance-Hypothese behauptet, dass fiir den Unternehmenserfolg primär die Überlegenheit im Vergleich zu den Mitbewerbern in der Verfiigbarkeit und Nutzung von Ressourcen beruht (insbesondere, aber nicht nur Technologien).",120,,
RessourcesConductPerformanceHypothese,Ressources-Conduct-Performance-Hypothese,,,,EntityType,rdfs:subClassOf,Hypothese,,,,,,120,,
Risikomanagement,Risikomanagement,Risk Management,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,"IT-Governance fördert das Risikobewusstsein der Untemehmensleitung und legt es nahe, ein System zum Risikomanagement einzuführen. Dies bezieht sich nicht ausschließlich auf Risiken der IT-Sicherheit (vgl.
Lerneinheit SICHM), sondern auch auf Risiken, die sich aus Verträgen mit Kunden oder aus einer Abhängigkeit von einzelnen Technologien, Lieferanten oder Mitarbeitern ergeben.",57,GOVER,
RolesandResponsibilities,CobiT Verantwortung,Roles and Responsibilities,,,EntityType,rdfs:subClassOf,ControlObjective,,,,,"Verantwortung für Aktivitäten, Zwischenergebnisse und Produkte: Die wichtigsten Aktivitäten, Zwischenergebnisse und Produkte jeder Aufgabe werden definiert. Dafür wird jeweils ein Verantwortlicher festgelegt.",61,GOVER,
Rolle,Rolle,Role,,,EntityType,,,,meta:isAssociatedWith,Stelle,someValuesFrom,"Menge von Erwartungen, die das Verhalten von Individuen mit bestimmten Positionen beschreiben.",31,STELL,
Rollout,Rollout,,,,Function,,,,,,,,38,STELL,
RolloutManager,Rollout-Manager,Rollout Manager,,,Role,rdfs:subClassOf,Stellenbild,,,,,"Rollout-Manager (von engl. rollout, wörtlich: auswalzen, ausrollen) sind Aufgabenträger für die Leitung der unternehmensweiten, systematischen Umstellung von bestehenden Technologien auf neue Technologien (z. B. Umstellung von proprietären Systemen auf ERP-Systeme).",38,STELL,
RolloutManager,Rollout-Manager,,,,Role,,,,meta:isResponsibleForEntityType,Rollout,someValuesFrom,,38,STELL,
Rueckverfolgbarkeitsprinzip,Rückverfolgbarkeitsprinzip,,,,,rdfs:subClassOf,Architekturprinzip,,,,,"Das Rückverfolgbarkeitsprinzip besagt, dass erkennbar sein sollte, welche Anforderungen an das System durch welche Komponenten der Architektur realisiert werden. Außerdem sollten Elemente eines implementierten Systems einzelnen Komponenten der Architektur zugeordnet und verschiedene Sichten der Architektur aufeinander abgebildet werden können.",52,ARCHI,
Rueckverfolgbarkeitsprinzip,Rückverfolgbarkeitsprinzip,Traceability,,,EntityType,rdfs:subClassOf,Gestaltungsprinzip,,,,,"Das Rückverfolgbarkeitsprinzip besagt, dass erkennbar sein sollte, welche Anforderungen
an das System durch welche Komponenten der Architektur realisiert werden. Außerdem
sollten Elemente eines implementierten Systems einzelnen Komponenten der Architektur
zugeordnet und verschiedene Sichten der Architektur aufeinander abgebildet werden
können.",52,,
Sachziel,Sachziel,Real Objective,,,EntityType,rdfs:subClassOf,Ziel,,,,,"Ziel, dessen Zielinhalt einen Zweck definiert (was soll erreicht werden?).",21,ERMOD,
Sachziel,Sachziel,objective,,,EntityType,,,,,,,"Ziel, dessen Zielinhalt einen Zweck definiert (Was soll erreicht werden?).",103,,
SarbanesOxleyAct,Sarbanes-Oxley Act ,,,,EntityType,,,,meta:increases,CorporateGovernance,someValuesFrom,"Gesetz, mit dem die Corporate Governance von Unternehmen verbessert werden soll, die an US-Börsen notiert sind; zum Teil abgekürzt als SOX.",55,GOVER,
Schwaeche,Schwäche,"weakness, Schwachstelle",,,EntityType,,,,,,,negative Abweichung der Eigenschaft eines Systems von einem definielien Standard (z. B. Sollzustand).,91,,
Scope,Geltungsbereich,Scope(Strategists),,,EntityType,rdfs:subClassOf,Perspektive,,,,,"Sicht der Strategieverantwortlichen; geschäftsrelevante Gegenstände, Geschäftsprozesse, Organisationseinheiten und Unternehmensziele.",48,,
Selbstdokumentationsprinzip,Selbstdokumentationsprinzip,,,,,rdfs:subClassOf,Architekturprinzip,,,,,"Das Selbstdokumentationsprinzip empfiehlt, jede Information über eine Komponente zum Bestandteil dieser Komponente selbst zu machen.",52,ARCHI,
Selbstdokumentationsprinzip,Selbstdokumentationsprinzip,,,,EntityType,rdfs:subClassOf,Gestaltungsprinzip,,,,,"Das Selbstdokumentationsprinzip empfiehlt, jede Information über eine Komponente
zum Bestandteil dieser Komponente selbst zu machen",52,,
,,,,,,,,,,,,,,,
Seminar,Seminar,,,,EntityType,rdfs:subClassOf,Beobachtungsobjekt,,,,,,98,,
SeparationofConcernsPrinzip,Separation-of-Concerns-Prinzip,,,,,rdfs:subClassOf,Architekturprinzip,,,,,"Das Separation-of-Concerns-Prinzip (Prinzip der Trennung von Zuständigkeiten) empfiehlt, dass verschiedene Aspekte eines Problems oder einer Aufgabe voneinander getrennt und jedes Teilproblem für sich behandelt wird.",52,ARCHI,
SeparationofConcernsPrinzip,Separation-of-Concerns-Prinzip,,,,EntityType,rdfs:subClassOf,Gestaltungsprinzip,,,,,"Das Separation-of-Concerns-Prinzip
(Prinzip der Trennung von Zuständigkeiten) empfiehlt, dass verschiedene Aspekte eines
Problems oder einer Aufgabe voneinander getrennt und jedes Teilproblem für sich behandelt
wird.",52,,
Servicegrad,Servicegrad,,,,EntityType,rdfs:subClassOf,Wettbewerbsfaktor,,,,,,96,,
Servicezeit,Servicezeit,,,,EntityType,rdfs:subClassOf,Wettbewerbsfaktor,,,,,,96,,
Sicherheitsmanagement,Sicherheitsmanagement,,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,,58,GOVER,
Sicherheitsstrategie,Sicherheitsstrategie,,,,EntityType,,,,meta:isAssociatedWith,Katastrophenmanagement,someValuesFrom,,120,,
Sicherheitsstrategie,Sicherheitsstrategie,,,,EntityType,rdfs:subClassOf,Teilstrategie,120,,,,"Eine typische, zielorientierte und in der Praxis häufig anzutreffende Teilstrategie ist die Sicherheitsstrategie, was auf die strategische Bedeutung der IT-Sicherheit hinweist (vgl. Lerneinheit SICHM). Diese Teilstrategie sollte auch Aussagen darüber enthalten, welcher Stellenwert dem Katastrophenmanagement (vgl. Lerneinheit NOMAN) beigemessen wird; dies kann auch Gegenstand einer Disaster-Recovery-Strategie sein.",120,,
Sicherheitsstreben,Sicherheitsstreben,,,,EntityType,,,,,,,"Sicherheit ist die Eigenschaft der IT, das Entstehen von Gefährdungszuständen vermeiden, entstandene Gefährdungszustände erkennne und ihre Auswirkungen verhindern oder zumindest einschränken zu können.",106,,
Sicherheitsstreben,Sicherheitsstreben,,,,EntityType,rdfs:subClassOf,StrategischesFormalziel,,,,,,106,,
Sicherheitsstretegie,Sicherheitsstretegie,,,,EntityType,rdfs:subClassOf,,,,,,,120,,
SicherstellenDerWirtschaftlichkeit,Sicherstellen der Wirtschaftlichkeit,,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,,57,GOVER,
Signaturgesetz,Signaturgesetz,,SigG;Bundesgesetz über elektronische Signaturen,,EntityType,rdfs:subClassOf,Gesetz,,,,,Signaturgesetz (Deutschlan) bzw. Bundesgesetz über elektronische Signaturen ( Österreich).,Website;67,RECHT,
SingleSourceStrategie,Single-Source-Strategie,,,,EntityType,,,,,,,Single-Source-Strategie heißt die Anzahl der Partner zu minimieren und möglichst alle Softwareprodukte aus einer hand zu beschaffen.,121,,
SingleSourceStrategie,Single-Source-Strategie,,,,EntityType,rdfs:subClassOf,Strategie,121,,,,,,,
SingleSourceStrategie,Single-Source-Strategie,,,,EntityType,,,121,meta:isAssociatedWith,Teilstrategie,someValuesFrom,,,,
Situationsanalyse,Situationsanalyse,,,,Function,,,,,,,,25,ERMOD,
Situationsanalyse,Situationsanalyse,situation analysis,,,Function,,,,,,,"systematische Untersuchung der für ein System zu
einem bestimmten Zeitpunkt oder Zeitraum relevanten Bedingungen.",91,,
Situationsanalyse,Situationsanalyse,,,,Function,,,,meta:updates,strategischeRollederInformationsfunktion,someValuesFrom,,92,,
Situationsanalyse,Situationsanalyse,,,,Function,,,,meta:isDecomposedIn,Wettbewerbsanalyse,someValuesFrom,,95,,
Situationsanalyse,Situationsanalyse,,,,Function,,,,meta:isDecomposedIn,AnalyseInformationsinfrastruktur,someValuesFrom,,95,,
Situationsanalyse,Situationsanalyse,,,,Function,,,,meta:isDecomposedIn,Umweltanalyse,someValuesFrom,,95,,
Situationsanalyse,Situationsanalyse,,,,Function,,,100,meta:uses,InformationIntensityMatrix,someValuesFrom,,,,
Situationsanalyse,Situationsanalyse,,,,Function,,,99,meta:uses,Mitbewerberanalyse,someValuesFrom,,,,
Situationsanalyse,Situationsanalyse,,,,Function,,,99,meta:uses,NutzungVonErfahrung,someValuesFrom,,,,
Situationsanalyse,Situationsanalyse,,,,Function,,,99,meta:uses,Planungssystematik,someValuesFrom,,,,
Situationsanalyse,Situationsanalyse,,,,Function,,,99,meta:uses,Wertekette,someValuesFrom,,,,
Situationsanalyse,Situationsanalyse,,,,Function,,,100,meta:uses,ConsumerResourceLifeCycle,someValuesFrom,,,,
Softwarearchitektur,Softwarearchitektur,Software Architecture,,,EntityType,rdfs:subClassOf,Teilarchitektur,,,,,"Modell der Komponenten eines Softwaresystems sowie deren Schnittstellen und Beziehungen untereinander sowie zum Systemumfeld. Eine Softwarearchitektur umfasst die Komponenten eines Softwaresystems sowie deren
Schnittstellen und Beziehungen untereinander sowie zum Systemumfeld.",43;46,ARCHI,
Softwarearchitektur,Softwarearchitektur,,,,EntityType,,,,meta:isAssociatedWith,Softwaresystem,someValuesFrom,,43,ARCHI,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Softwarearchitektur,Softwarearchitektur,,,,EntityType,,,,meta:isAssociatedWith,Gestaltungsziel,someValuesFrom,,51,,
Softwarearchitektur,Softwarearchitektur,,,,EntityType,,,,meta:isAssociatedWith,Konstruktionsregel,someValuesFrom,,51,,
Softwaresystem,Softwaresystem,Software System,,,EntityType,,,,,,,,43,ARCHI,
SollZustand,Soll-Zustand,,,,EntityType,,,,,,,,45,ARCHI,
Sollzustand,Sollzustand,target system,,,EntityType,,,,,,,"Gesamtheit der technischen, organisatorischen, personellen,
sozialen und rechtlichen Bedingungen und Regelungen eines zu schaffenden Systems.",91,,
SolvencyII,Solvency II ,,,,EntityType,,,,,,,"Vorhaben der Europäischen Kommission, in dem Vorschriften zur Eigenkapitalausstattung von Versicherungsunternehmen gemacht werden.",55,GOVER,
SozialeLeitlinie,Soziale Leitlinie,,,,EntityType,,,,,,,Die sozialen Leitlinien regeln das Zusammenwirken von technologie und Mensch (als Individuum und als Gruppe). ,115,,
Stabsstelle,Stabsstelle,staff position,Stab,,Role,rdfs:subClassOf,Abteilung,,,,,Struktureinheit (Abteilung oder Stelle) zur spezialisierten Aufgabenerfüllung mit einer unterstützenden Funktion für Führungs- oder Leitungsstellen.,137;31;Website,STELL,
Staerke,Stärke,strength,,,EntityType,,,,,,,"Entsprechung oder positive Abweichung der Eigenschaft eines Systems
von einem definielien Standard (z. B. Sollzustand).",91,,
